_DeltaTime,_ExactTime,_Date,_raw_cmd,_raw_id,_raw_name,_raw_full_time,_raw_full_highlight,_raw_full_color,_raw_full_background,_raw_full_tail_icon_fan,_raw_full_head_icon_fan,_raw_full_tail_icon_fa,_raw_full_head_icon_fa,_raw_full_tail_icon,_raw_full_head_icon,_raw_half_time,_raw_half_highlight,_raw_half_color,_raw_half_background,_raw_half_tail_icon,_raw_half_head_icon,_raw_side_border,_raw_side_highlight,_raw_side_color,_raw_side_background,_raw_side_head_icon,_raw_roomid,_raw_real_roomid,_raw_msg_common,_raw_msg_self,_raw_link_url,_raw_msg_type,_raw_shield_uid,_raw_business_id,_raw_scatter_max,_raw_scatter_min,_raw_marquee_id,_raw_notice_type,_content,_roomid,_type,_msg_type,
788.61,19:47:51,2021.12.30,NOTICE_MSG,2,分区道具抽奖广播样式,20,#FDFF2FFF,#FFFFFFFF,#6098FFFF,4,36,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,http://i0.hdslb.com/bfs/live/77983005023dc3f31cd599b637c83a764c842f87.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,http://i0.hdslb.com/bfs/live/00f26756182b2e9d06c00af23001bc8e10da67d0.webp,15,#FDFF2FFF,#FFFFFFFF,#7BB6F2FF,,http://i0.hdslb.com/bfs/live/358cc52e974b315e83eee429858de4fee97a1ef5.png,,,,,,23706156,23706156,<%遥远吗_%>投喂:<%空空心菜会半首%>1个鸿运小电视，点击前往TA的房间吧！,<%遥远吗_%>投喂:<%空空心菜会半首%>1个鸿运小电视，快来围观吧！,https://live.bilibili.com/23706156?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha03.bilivideo.com%2Flive-bvc%2F511235%2Flive_349227530_14786115.flv%3Fexpires%3D1640868471%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D100076596babc7eb4205bcda29aa658e49cb%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha03%26sign%3D5a7463595e73e3c94e3d69fbdc722859%26sk%3D04c87816ccbd36f47373ba3eae4d48b1%26p2p_type%3D0%26src%3D4%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D3&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,31115,0,0,,0,<%遥远吗_%>投喂:<%空空心菜会半首%>1个鸿运小电视，点击前往TA的房间吧！,23706156,2,broadcast,
855.17,19:48:57,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,23291084,23291084,<%五角场沈以诚%>在<%木阳爱喝凉白开%>的房间开通了总督,<%五角场沈以诚%> 开通了主播的 <%总督5个月%>,https://live.bilibili.com/23291084?accept_quality=%5B10000%2C150%5D&broadcast_type=0&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha03.bilivideo.com%2Flive-bvc%2F681694%2Flive_1679332416_51901993_1500.flv%3Fexpires%3D1640868537%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D10003af4d3eb44874b1f9ffcf7aaa5cca022%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha03%26sign%3D9634062137271b11cbf137a875d9aea1%26sk%3D2935686d6cb9146c7a6a6a0b4e120e2594e074fa0760377f1a7a2b2fa0ee6443%26p2p_type%3D0%26src%3D5%26sl%3D1%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D0&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%五角场沈以诚%>在<%木阳爱喝凉白开%>的房间开通了总督,23291084,3,broadcast,
880.18,19:49:23,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,11365,11365,<%碧根果核桃碎我都要%>在<%LexBurner%>的房间开通了总督,<%碧根果核桃碎我都要%> 续费了主播的 <%总督%>,https://live.bilibili.com/11365?accept_quality=%5B10000%2C400%2C250%2C150%2C80%5D&broadcast_type=0&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha03.bilivideo.com%2Flive-bvc%2F559500%2Flive_777536_6355022_1500.flv%3Fexpires%3D1640868562%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D10004f5e7d426ac445ad821e9dca9cd1b4dc%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha03%26sign%3D22d09cbc23c5a2c9b8301242ec20aceb%26sk%3D2935686d6cb9146c7a6a6a0b4e120e2594e074fa0760377f1a7a2b2fa0ee6443%26p2p_type%3D0%26src%3D5%26sl%3D7%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D3&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A400%2C%22desc%22%3A%22%E8%93%9D%E5%85%89%22%7D%2C%7B%22qn%22%3A250%2C%22desc%22%3A%22%E8%B6%85%E6%B8%85%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%2C%7B%22qn%22%3A80%2C%22desc%22%3A%22%E6%B5%81%E7%95%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%碧根果核桃碎我都要%>在<%LexBurner%>的房间开通了总督,11365,3,broadcast,
1189.66,19:54:32,2021.12.30,NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,23696327,23696327,<%玛蒙ソ%>投喂<%墨九失策了%>1个超级战舰，欧皇登场，快来围观吧！,<%玛蒙ソ%>投喂<%墨九失策了%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/23696327?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F195693%2Flive_692278889_8134211.flv%3Fexpires%3D1640868872%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D100048bda0df54c048f3b699c18b8894627a%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D967ad17d6509bb25b66b53e9ae201270%26sk%3D2935686d6cb9146c7a6a6a0b4e120e254adb42aea56baf69db9d05f225d7c4dd%26p2p_type%3D0%26src%3D8%26sl%3D1%26flowtype%3D0%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26slot%3D7&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%玛蒙ソ%>投喂<%墨九失策了%>1个超级战舰，欧皇登场，快来围观吧！,23696327,2,broadcast,
1344.18,19:57:07,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,24007190,24007190,<%飞机上打开了附件%>在<%李思楠Lsnn%>的房间开通了总督,<%飞机上打开了附件%> 开通了主播的 <%总督5个月%>,https://live.bilibili.com/24007190?accept_quality=%5B10000%2C150%5D&broadcast_type=0&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha08.bilivideo.com%2Flive-bvc%2F842386%2Flive_641940252_44796981_1500.flv%3Fexpires%3D1640869026%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D10003f573ae286204c8590ffa451758821de%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha08%26sign%3D03470c903a486eb113d84e1e3ad30ba9%26sk%3D03d046f969c9ebd72581fe8b44bbb402c58f0b243430a8107ea8d106378f6798%26p2p_type%3D0%26src%3D129%26sl%3D2%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D9&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%飞机上打开了附件%>在<%李思楠Lsnn%>的房间开通了总督,24007190,3,broadcast,
1445.04,19:58:47,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,24043062,24043062,<%Joing丶%>在<%西桥桥桥桥桥桥%>的房间开通了总督,<%Joing丶%> 开通了主播的 <%总督%>,https://live.bilibili.com/24043062?accept_quality=%5B10000%5D&broadcast_type=1&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha03.bilivideo.com%2Flive-bvc%2F631632%2Flive_12174029_68375966.flv%3Fexpires%3D1640869127%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000bacd179cb4e449ca9c6c13c453f8b14c%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha03%26sign%3D61edaaf43c555bf17a97eb992cf92bc2%26sk%3D7fe1b6594a78962f62bae8bd6af61321%26p2p_type%3D0%26src%3D4%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D6&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%Joing丶%>在<%西桥桥桥桥桥桥%>的房间开通了总督,24043062,3,broadcast,
1489.58,19:59:32,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,23782055,23782055,<%浮风流韵%>在<%盐盐吃饭了吗%>的房间开通了总督,<%浮风流韵%> 续费了主播的 <%总督2个月%>,https://live.bilibili.com/23782055?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha03.bilivideo.com%2Flive-bvc%2F367944%2Flive_1831889112_74636497.flv%3Fexpires%3D1640869172%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D100050d4b007b24c48e6897d2fbd545734ef%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha03%26sign%3D09daa0e54adf2fb88a17c8fbee4bf0eb%26sk%3D96a6a1cb75f3b0f2c429de90c0098a08%26p2p_type%3D0%26src%3D4%26sl%3D1%26flowtype%3D0%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26slot%3D9&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%浮风流韵%>在<%盐盐吃饭了吗%>的房间开通了总督,23782055,3,broadcast,
1510.09,19:59:52,2021.12.30,NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,23734846,23734846,<%单推人阿离%>投喂<%黑木学长_%>1个超级战舰，欧皇登场，快来围观吧！,<%单推人阿离%>投喂<%黑木学长_%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/23734846?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F850330%2Flive_1947129768_78677315.flv%3Fexpires%3D1640869192%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000296740e43cfb4c379be69c1cc1242fb7%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D9d4293ecec4f7bb577dcd9973d24612c%26sk%3Dce2f2c7e615b671dcc4b7a04690ed031%26p2p_type%3D0%26src%3D8%26sl%3D1%26flowtype%3D0%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26slot%3D3&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%单推人阿离%>投喂<%黑木学长_%>1个超级战舰，欧皇登场，快来围观吧！,23734846,2,broadcast,
1652.81,20:02:15,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,24007190,24007190,<%飞机上打开了附件%>在<%李思楠Lsnn%>的房间开通了总督,<%飞机上打开了附件%> 续费了主播的 <%总督5个月%>,https://live.bilibili.com/24007190?accept_quality=%5B10000%2C150%5D&broadcast_type=0&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha08.bilivideo.com%2Flive-bvc%2F768767%2Flive_641940252_44796981_1500.flv%3Fexpires%3D1640869335%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000a42595f519d345f48dac0980830eabaf%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha08%26sign%3D96da7dcbef4f13f140ed0d2a4c5d90cb%26sk%3D03d046f969c9ebd72581fe8b44bbb402c58f0b243430a8107ea8d106378f6798%26p2p_type%3D0%26src%3D129%26sl%3D2%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D9&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%飞机上打开了附件%>在<%李思楠Lsnn%>的房间开通了总督,24007190,3,broadcast,
1793.72,20:04:36,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,24043062,24043062,<%Joing丶%>在<%西桥桥桥桥桥桥%>的房间开通了总督,<%Joing丶%> 续费了主播的 <%总督%>,https://live.bilibili.com/24043062?accept_quality=%5B10000%5D&broadcast_type=1&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha03.bilivideo.com%2Flive-bvc%2F113827%2Flive_12174029_68375966.flv%3Fexpires%3D1640869476%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000212d5e8f25424149bb24e277b61c32b6%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha03%26sign%3D9adeda38f160f6a85c71f6a895be29e9%26sk%3D7fe1b6594a78962f62bae8bd6af61321%26p2p_type%3D0%26src%3D4%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D6&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%Joing丶%>在<%西桥桥桥桥桥桥%>的房间开通了总督,24043062,3,broadcast,
1896.55,20:06:19,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,24007190,24007190,<%飞机上打开了附件%>在<%李思楠Lsnn%>的房间开通了总督,<%飞机上打开了附件%> 续费了主播的 <%总督5个月%>,https://live.bilibili.com/24007190?accept_quality=%5B10000%2C150%5D&broadcast_type=0&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha08.bilivideo.com%2Flive-bvc%2F811041%2Flive_641940252_44796981_1500.flv%3Fexpires%3D1640869579%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000e22d0e340e0e451c926cec0d2c0503be%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha08%26sign%3D51eacac6aaefde8887ea94a7daa0cb4b%26sk%3D03d046f969c9ebd72581fe8b44bbb402c58f0b243430a8107ea8d106378f6798%26p2p_type%3D0%26src%3D129%26sl%3D2%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D9&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%飞机上打开了附件%>在<%李思楠Lsnn%>的房间开通了总督,24007190,3,broadcast,
1956.0,20:07:18,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,24043062,24043062,<%Joing丶%>在<%西桥桥桥桥桥桥%>的房间开通了总督,<%Joing丶%> 续费了主播的 <%总督%>,https://live.bilibili.com/24043062?accept_quality=%5B10000%5D&broadcast_type=1&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha03.bilivideo.com%2Flive-bvc%2F989529%2Flive_12174029_68375966.flv%3Fexpires%3D1640869638%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000d25fd8f1dd9d41a7be5fb01075e2f086%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha03%26sign%3De0efd7ffd39ddad2e5b854bcbeede2ea%26sk%3D7fe1b6594a78962f62bae8bd6af61321%26p2p_type%3D0%26src%3D4%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D6&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%Joing丶%>在<%西桥桥桥桥桥桥%>的房间开通了总督,24043062,3,broadcast,
